,Run,Run start,Run end,"Run length (y, m, d, s)",Run length (days),Control directory,Output directory,Output GiB,Restart directory,Restart GiB,Run by,Run completion date,Job Id,Failed jobs,Failed jobids,Queue,Service Units,Walltime Used (hr),SU per model year,Walltime (hr) per model year,Wait (hr) between runs,SU per calendar day,Model years per calendar day,Memory Used (Gb),NCPUs Used,MOM NCPUs,CICE NCPUs,Fraction of MOM runtime in oasis_recv,Max MOM wait for oasis_recv (s),Max CICE wait for coupler (s),Max CICE I/O time (s),MOM tile layout,CICE tile distribution,CICE block_size_x,CICE block_size_y,Timestep (s),MOM barotropic split,CICE dynamic split (ndtd),Git hash of run,Commit date,Git-tracked file changes,Git log messages,accessom2.nml -> accessom2_nml -> ice_ocean_timestep,accessom2.nml -> date_manager_nml -> forcing_end_date,ice/cice_in.nml -> icefields_nml -> f_aicen,ice/cice_in.nml -> icefields_nml -> f_vicen,ice/cice_in.nml -> setup_nml -> istep0,ice/cice_in.nml -> setup_nml -> restart,ice/cice_in.nml -> setup_nml -> runtype
,219,2012-10-01T00:00:00,2013-01-01T00:00:00,"[0, 3, 0, 0]",92.0,/home/156/aek156/payu/01deg_jra55v140_iaf,/g/data/ik11/outputs/access-om2-01/01deg_jra55v140_iaf/output219,112.624,/g/data/ik11/outputs/access-om2-01/01deg_jra55v140_iaf/restart219,43.764,Andrew Kiss,2020-07-22T22:35:44,8872921,0,[],normal,35896.32,3.462222222222222,142512.29217391307,13.745398550724639,0.002777777777777768,248632.51948051952,1.7446391163023605,3911.679999999702,5184,4358,799,0.104,1314.939427,4832.36,1309.69,"[80, 75]",sectrobin,40,30,540,80,2,568561a41dea66453c96fb41677d31fc3fd522dc,2020-07-22 19:52:46 +1000,"manifests/restart.yaml, run_summary_home_156_aek156_payu_01deg_jra55v140_iaf.csv","['2020-07-22 19:08:32: Run 219', 'update run summary']",540,2019-01-01T00:00:00,md,md,1419120,True,continue
,220,2013-01-01T00:00:00,2013-04-01T00:00:00,"[0, 3, 0, 0]",90.0,/home/156/aek156/payu/01deg_jra55v140_iaf,/g/data/ik11/outputs/access-om2-01/01deg_jra55v140_iaf/output220,111.964,,,Andrew Kiss,2020-07-23T01:59:10,8890403,1,[8890384],normal,34931.52,3.3691666666666666,141763.752,13.67320138888889,0.021388888888889124,247262.27494674746,1.7441854596705895,4003.839999999851,5184,4358,799,0.108,1336.297282,4729.0,1329.58,"[80, 75]",sectrobin,40,30,540,80,2,abe5a44adcacd9e37b7b9df745f7f66f7d8ecb2e,2020-07-22 23:21:52 +1000,"manifests/restart.yaml, run_summary_home_156_aek156_payu_01deg_jra55v140_iaf.csv","['2020-07-22 22:36:25: Run 220', 'update run summary']",540,2019-01-01T00:00:00,md,md,1425600,True,continue
,221,2013-04-01T00:00:00,2013-07-01T00:00:00,"[0, 3, 0, 0]",91.0,/home/156/aek156/payu/01deg_jra55v140_iaf,/g/data/ik11/outputs/access-om2-01/01deg_jra55v140_iaf/output221,112.077,,,Andrew Kiss,2020-07-23T05:24:10,8894243,0,[],normal,35403.84,3.414722222222222,142101.67648351646,13.705794413919413,0.0019444444444443043,248690.38829268294,1.7500876446136129,4044.7999999998137,5184,4358,799,0.107,1341.492413,4784.74,1339.25,"[80, 75]",sectrobin,40,30,540,80,2,415d03a954edebaf5529f0c86ebc1f83285dbb21,2020-07-23 02:41:40 +1000,"manifests/restart.yaml, run_summary_home_156_aek156_payu_01deg_jra55v140_iaf.csv","['2020-07-23 01:59:44: Run 221', 'update run summary']",540,2019-01-01T00:00:00,md,md,1432080,True,continue
,222,2013-07-01T00:00:00,2013-10-01T00:00:00,"[0, 3, 0, 0]",92.0,/home/156/aek156/payu/01deg_jra55v140_iaf,/g/data/ik11/outputs/access-om2-01/01deg_jra55v140_iaf/output222,112.248,,,Andrew Kiss,2020-07-23T08:51:08,8896870,0,[],normal,35749.44,3.4480555555555554,141929.16260869568,13.689155344202899,0.001388888888889106,248731.80995329365,1.7525067109643777,3993.5999999996275,5184,4358,799,0.106,1342.372228,4733.83,1313.93,"[80, 75]",sectrobin,40,30,540,80,2,585d689031185023facb6ae51214f29320e3cf98,2020-07-23 07:55:25 +1000,"manifests/restart.yaml, run_summary.py, run_summary_home_156_aek156_payu_01deg_jra55v140_iaf.csv","['2020-07-23 05:24:42: Run 222', 'update run summary', 'reduce run summary .csv file size']",540,2019-01-01T00:00:00,md,md,1438560,True,continue
,223,2013-10-01T00:00:00,2014-01-01T00:00:00,"[0, 3, 0, 0]",92.0,/home/156/aek156/payu/01deg_jra55v140_iaf,/g/data/ik11/outputs/access-om2-01/01deg_jra55v140_iaf/output223,113.05,/g/data/ik11/outputs/access-om2-01/01deg_jra55v140_iaf/restart223,43.787,Andrew Kiss,2020-07-23T12:18:39,8902548,0,[],normal,35830.08,3.4558333333333335,142249.31217391306,13.720033967391306,0.002777777777777768,248632.1509918882,1.7478618855317358,4034.55999999959,5184,4358,799,0.108,1361.396075,4754.26,1357.96,"[80, 75]",sectrobin,40,30,540,80,2,f9e8daf45800e5aed5536dcfe6abc5c6027b55dd,2020-07-23 09:33:26 +1000,"manifests/restart.yaml, run_summary_home_156_aek156_payu_01deg_jra55v140_iaf.csv","['2020-07-23 08:51:43: Run 223', 'update run summary']",540,2019-01-01T00:00:00,md,md,1445040,True,continue
,224,2014-01-01T00:00:00,2014-04-01T00:00:00,"[0, 3, 0, 0]",90.0,/home/156/aek156/payu/01deg_jra55v140_iaf,/g/data/ik11/outputs/access-om2-01/01deg_jra55v140_iaf/output224,112.262,,,Andrew Kiss,2020-07-23T15:42:34,8912378,0,[],normal,35202.24,3.395277777777778,142862.424,13.779168981481483,0.0033333333333334103,248587.94736411932,1.7400513053321796,4014.0800000000745,5184,4358,799,0.109,1358.920281,4817.66,1354.87,"[80, 75]",sectrobin,40,30,540,80,2,c01883e04aba9590c9b6e2a81c8211e698eda78e,2020-07-23 14:16:20 +1000,"manifests/restart.yaml, run_summary_home_156_aek156_payu_01deg_jra55v140_iaf.csv","['2020-07-23 12:19:19: Run 224', 'update run summary', 'update run summary']",540,2019-01-01T00:00:00,md,md,1451520,True,continue
,225,2014-04-01T00:00:00,2014-07-01T00:00:00,"[0, 3, 0, 0]",91.0,/home/156/aek156/payu/01deg_jra55v140_iaf,/g/data/ik11/outputs/access-om2-01/01deg_jra55v140_iaf/output225,112.25,,,Andrew Kiss,2020-07-23T19:08:14,8921502,0,[],normal,35530.56,3.4269444444444446,142610.29714285713,13.75485119047619,0.0008333333333330195,248771.50599675853,1.7444147511140546,4044.7999999998137,5184,4358,799,0.108,1357.203138,4749.32,1350.57,"[80, 75]",sectrobin,40,30,540,80,2,2793401b5e136d7cc32c40d641f2fde20d8a39e7,2020-07-23 16:30:07 +1000,"manifests/restart.yaml, run_summary_home_156_aek156_payu_01deg_jra55v140_iaf.csv","['2020-07-23 15:43:06: Run 225', 'update run summary']",540,2019-01-01T00:00:00,md,md,1458000,True,continue
,226,2014-07-01T00:00:00,2014-10-01T00:00:00,"[0, 3, 0, 0]",92.0,/home/156/aek156/payu/01deg_jra55v140_iaf,/g/data/ik11/outputs/access-om2-01/01deg_jra55v140_iaf/output226,112.265,,,Andrew Kiss,2020-07-23T22:37:57,8932036,0,[],normal,36178.56,3.4894444444444446,143632.81565217391,13.85347373188406,0.005833333333333357,248416.7197011841,1.7295262128868825,4024.320000000298,5184,4358,799,0.106,1359.832026,4851.4,1350.26,"[80, 75]",sectrobin,40,30,540,80,2,68f4ef50168e8ba1fdb079e70c3fcb52c9b7b9f2,2020-07-23 19:54:15 +1000,"manifests/restart.yaml, run_summary_home_156_aek156_payu_01deg_jra55v140_iaf.csv","['2020-07-23 19:09:00: Run 226', 'update run summary']",540,2019-01-01T00:00:00,md,md,1464480,True,continue
,227,2014-10-01T00:00:00,2015-01-01T00:00:00,"[0, 3, 0, 0]",92.0,/home/156/aek156/payu/01deg_jra55v140_iaf,/g/data/ik11/outputs/access-om2-01/01deg_jra55v140_iaf/output227,113.07,/g/data/ik11/outputs/access-om2-01/01deg_jra55v140_iaf/restart227,43.782,Andrew Kiss,2020-07-24T02:06:49,8939494,0,[],normal,36034.56,3.4755555555555557,143061.12,13.798333333333336,0.005555555555555536,248434.88541334184,1.736564661407249,4024.320000000298,5184,4358,799,0.109,1388.3879,4790.98,1383.78,"[80, 75]",sectrobin,40,30,540,80,2,2b076d054dc3ad27ceb528f3fd92d22662c184e5,2020-07-23 23:23:10 +1000,"manifests/restart.yaml, run_summary_home_156_aek156_payu_01deg_jra55v140_iaf.csv","['2020-07-23 22:38:43: Run 227', 'update run summary']",540,2019-01-01T00:00:00,md,md,1470960,True,continue
,228,2015-01-01T00:00:00,2015-04-01T00:00:00,"[0, 3, 0, 0]",90.0,/home/156/aek156/payu/01deg_jra55v140_iaf,/g/data/ik11/outputs/access-om2-01/01deg_jra55v140_iaf/output228,112.363,,,Andrew Kiss,2020-07-24T05:29:07,8946057,0,[],normal,34925.76,3.368611111111111,141740.37600000002,13.670946759259259,0.003055555555555589,248606.49728126547,1.7539568067835904,4003.839999999851,5184,4358,799,0.107,1313.594141,4710.05,1309.8,"[80, 75]",sectrobin,40,30,540,80,2,87102bbd381ef833ee937788ca59680ced59a29e,2020-07-24 02:52:49 +1000,"manifests/restart.yaml, run_summary_home_156_aek156_payu_01deg_jra55v140_iaf.csv","['2020-07-24 02:07:24: Run 228', 'update run summary']",540,2019-01-01T00:00:00,md,md,1477440,True,continue
,229,2015-04-01T00:00:00,2015-07-01T00:00:00,"[0, 3, 0, 0]",91.0,/home/156/aek156/payu/01deg_jra55v140_iaf,/g/data/ik11/outputs/access-om2-01/01deg_jra55v140_iaf/output229,112.294,,,Andrew Kiss,2020-07-24T08:53:37,8948036,0,[],normal,35300.16,3.4047222222222224,141685.5323076923,13.665657051282052,0.0036111111111107874,248568.36381418095,1.7543665875099785,3932.160000000149,5184,4358,799,0.106,1320.271671,4720.43,1314.37,"[80, 75]",sectrobin,40,30,540,80,2,e8ac3cd9a7127001f0d872bdfb723501a4956b2a,2020-07-24 06:09:26 +1000,"manifests/restart.yaml, run_summary_home_156_aek156_payu_01deg_jra55v140_iaf.csv","['2020-07-24 05:29:44: Run 229', 'update run summary']",540,2019-01-01T00:00:00,md,md,1483920,True,continue
,230,2015-07-01T00:00:00,2015-10-01T00:00:00,"[0, 3, 0, 0]",92.0,/home/156/aek156/payu/01deg_jra55v140_iaf,/g/data/ik11/outputs/access-om2-01/01deg_jra55v140_iaf/output230,112.236,,,Andrew Kiss,2020-07-24T12:20:53,8949898,0,[],normal,35804.16,3.453333333333333,142146.40695652177,13.710108695652174,0.0011111111111112848,248751.96397555486,1.749970113923741,4034.55999999959,5184,4358,799,0.105,1328.342948,4787.89,1320.54,"[80, 75]",sectrobin,40,30,540,80,2,32b0f0805ec778efee16e1affa6b4d3739c866ae,2020-07-24 09:32:43 +1000,"manifests/restart.yaml, run_summary_home_156_aek156_payu_01deg_jra55v140_iaf.csv","['2020-07-24 08:54:06: Run 230', 'update run summary']",540,2019-01-01T00:00:00,md,md,1490400,True,continue
,231,2015-10-01T00:00:00,2016-01-01T00:00:00,"[0, 3, 0, 0]",92.0,/home/156/aek156/payu/01deg_jra55v140_iaf,/g/data/ik11/outputs/access-om2-01/01deg_jra55v140_iaf/output231,112.977,/g/data/ik11/outputs/access-om2-01/01deg_jra55v140_iaf/restart231,5.057,Andrew Kiss,2020-07-24T15:48:53,8960466,0,[],normal,35904.96,3.4630555555555556,142546.5939130435,13.748706974637683,0.0036111111111112315,248572.8,1.7438003474964456,4024.320000000298,5184,4358,799,0.107,1355.875781,4807.12,1350.53,"[80, 75]",sectrobin,40,30,540,80,2,f2622352ac5fa5b1612f976b775322193a37e20b,2020-07-24 13:12:19 +1000,"manifests/restart.yaml, run_summary_home_156_aek156_payu_01deg_jra55v140_iaf.csv","['2020-07-24 12:21:33: Run 231', 'update run summary']",540,2019-01-01T00:00:00,md,md,1496880,True,continue
,232,2016-01-01T00:00:00,2016-04-01T00:00:00,"[0, 3, 0, 0]",91.0,/home/156/aek156/payu/01deg_jra55v140_iaf,/g/data/ik11/outputs/access-om2-01/01deg_jra55v140_iaf/output232,112.326,/scratch/x77/aek156/access-om2/archive/01deg_jra55v140_iaf/restart232,43.662,Andrew Kiss,2020-07-24T19:13:46,8965162,0,[],normal,35369.28,3.411388888888889,141962.96175824176,13.692415293040293,0.0033333333333334103,248589.09883673635,1.7510841965954147,4014.0800000000745,5184,4358,799,0.106,1326.237285,4805.31,1316.0,"[80, 75]",sectrobin,40,30,540,80,2,b4e4689a882b12792504cc320fb7d6119a9eb57a,2020-07-24 19:11:41 +1000,"manifests/restart.yaml, run_summary_home_156_aek156_payu_01deg_jra55v140_iaf.csv","['2020-07-24 15:49:33: Run 232', 'update run summary', 'update run summary']",540,2019-01-01T00:00:00,md,md,1503360,True,continue
,233,2016-04-01T00:00:00,2016-07-01T00:00:00,"[0, 3, 0, 0]",91.0,/home/156/aek156/payu/01deg_jra55v140_iaf,/g/data/ik11/outputs/access-om2-01/01deg_jra55v140_iaf/output233,111.92,/scratch/x77/aek156/access-om2/archive/01deg_jra55v140_iaf/restart233,43.668,Andrew Kiss,2020-07-24T22:37:38,8968946,0,[],normal,35199.36,3.395,141280.9476923077,13.626634615384615,0.002777777777777768,248628.5729234794,1.7598167126183317,4055.0400000000373,5184,4358,799,0.102,1270.044399,4736.52,1259.79,"[80, 75]",sectrobin,40,30,540,80,2,45584887eabc201212983f632d247994158994f2,2020-07-24 20:13:37 +1000,"manifests/restart.yaml, run_summary_home_156_aek156_payu_01deg_jra55v140_iaf.csv","['2020-07-24 19:14:26: Run 233', 'update run summary']",540,2019-01-01T00:00:00,md,md,1509840,True,continue
,234,2016-07-01T00:00:00,2016-10-01T00:00:00,"[0, 3, 0, 0]",92.0,/home/156/aek156/payu/01deg_jra55v140_iaf,/g/data/ik11/outputs/access-om2-01/01deg_jra55v140_iaf/output234,111.97,/scratch/x77/aek156/access-om2/archive/01deg_jra55v140_iaf/restart234,43.612,Andrew Kiss,2020-07-25T02:05:12,8971701,0,[],normal,35841.6,3.4569444444444444,142295.04782608696,13.724445199275364,0.0024999999999999467,248652.17921952787,1.7474408492657498,4034.55999999959,5184,4358,799,0.102,1296.236694,4764.79,1284.15,"[80, 75]",sectrobin,40,30,540,80,2,cb2770a5f7597c157ccc4c87cb1a133d2cb91987,2020-07-24 23:25:45 +1000,"manifests/restart.yaml, run_summary_home_156_aek156_payu_01deg_jra55v140_iaf.csv","['2020-07-24 22:38:12: Run 234', 'update run summary']",540,2019-01-01T00:00:00,md,md,1516320,True,continue
,235,2016-10-01T00:00:00,2017-01-01T00:00:00,"[0, 3, 0, 0]",92.0,/home/156/aek156/payu/01deg_jra55v140_iaf,/g/data/ik11/outputs/access-om2-01/01deg_jra55v140_iaf/output235,112.663,/scratch/x77/aek156/access-om2/archive/01deg_jra55v140_iaf/restart235,43.757,Andrew Kiss,2020-07-25T05:31:21,8974122,0,[],normal,35608.32,3.4344444444444444,141368.90086956523,13.63511775362319,0.001388888888889106,248731.4130487509,1.7594492955578984,4014.0800000000745,5184,4358,799,0.104,1308.445759,4792.67,1296.21,"[80, 75]",sectrobin,40,30,540,80,2,50522f7408c67c4db45a07bf8915b9258b761e73,2020-07-25 02:48:44 +1000,"manifests/restart.yaml, run_summary_home_156_aek156_payu_01deg_jra55v140_iaf.csv","['2020-07-25 02:05:45: Run 235', 'update run summary']",540,2019-01-01T00:00:00,md,md,1522800,True,continue
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Run,Run start,Run end,"Run length (y, m, d, s)",Run length (days),Control directory,Output directory,Output GiB,Restart directory,Restart GiB,Run by,Run completion date,Job Id,Failed jobs,Failed jobids,Queue,Service Units,Walltime Used (hr),SU per model year,Walltime (hr) per model year,Wait (hr) between runs,SU per calendar day,Model years per calendar day,Memory Used (Gb),NCPUs Used,MOM NCPUs,CICE NCPUs,Fraction of MOM runtime in oasis_recv,Max MOM wait for oasis_recv (s),Max CICE wait for coupler (s),Max CICE I/O time (s),MOM tile layout,CICE tile distribution,CICE block_size_x,CICE block_size_y,Timestep (s),MOM barotropic split,CICE dynamic split (ndtd),Git hash of run,Commit date,Git-tracked file changes,Git log messages,accessom2.nml -> accessom2_nml -> ice_ocean_timestep,accessom2.nml -> date_manager_nml -> forcing_end_date,ice/cice_in.nml -> icefields_nml -> f_aicen,ice/cice_in.nml -> icefields_nml -> f_vicen,ice/cice_in.nml -> setup_nml -> istep0,ice/cice_in.nml -> setup_nml -> restart,ice/cice_in.nml -> setup_nml -> runtype
Total,27730,,,,21550.0,,,21045.800000000014,,2683.69,,,1858743641,33,,,7846473.6000000015,756.7972222222222,31383787.46440706,3026.9856736503716,340.47527777777776,54806267.789687686,419.72007273623734,895918.0799999945,1223424,1028488,188564,22.78800000000001,268904.63540900004,941162.46,265181.48999999993,,,9440,7080,125230,18880,472,,,,,125230,,,,179690400,235,
Mean,117.5,,,0.75,91.3135593220339,,,89.17711864406779,,43.285322580645165,,,7876032.377118644,0.13983050847457626,,,33247.76949152543,3.206767890772128,132982.1502729113,12.82621048156938,1.4488309692671393,233218.1608071816,1.7860428627073943,3796.2630508474344,5184.0,4358.0,799.0,0.0965593220338983,1139.4264212245762,3987.9765254237286,1123.6503813559323,77.5,,40.0,30.0,530.6355932203389,80.0,2.0,,,,,530.6355932203389,,,,761400.0,0.9957627118644068,
Median,117.5,,,0.0,91.5,,,95.423,,43.736,,,8011013.0,0.0,,,34437.6,3.321527777777778,139414.08286956523,13.446574350845413,0.005277777777777715,248394.3435606801,1.7793088137499948,3804.160000000149,5184.0,4358.0,799.0,0.0945,1278.8933339999999,4526.215,1263.5549999999998,77.5,,40.0,30.0,540.0,80.0,2.0,,,,,540.0,,,,761400.0,1.0,
Min,0,1958-01-01T00:00:00,1958-04-01T00:00:00,"[0, 3, 0, 0]",90.0,/home/156/aek156/payu/01deg_jra55v140_iaf,/g/data/ik11/outputs/access-om2-01/01deg_jra55v140_iaf/output000,74.488,/g/data/ik11/outputs/access-om2-01/01deg_jra55v140_iaf/restart003,5.057,Andrew Kiss,2020-06-09T16:56:29,6707575,0,[],normal,28972.8,2.7944444444444443,116191.4243478261,11.206734601449275,0.0008333333333330195,3700.37264516129,0.02641380610513551,3358.7199999997392,5184,4358,799,0.049,859.355323,2778.85,807.02,"[80, 75]",sectrobin,40,30,300,80,2,00fc472f76526d565e7456888a00431be1e829ef,2020-06-09 12:15:19 +1000,,"['2020-06-09 16:59:50: Run 1', 'increase timestep from 300 to 400s']",300,2018-01-01T00:00:00,m,m,0,False,continue
Max,235,2016-10-01T00:00:00,2017-01-01T00:00:00,"[0, 3, 0, 0]",92.0,/home/156/aek156/payu/01deg_jra55v140_iaf,/g/data/ik11/outputs/access-om2-01/01deg_jra55v140_iaf/output235,113.07,/scratch/x77/aek156/access-om2/archive/01deg_jra55v140_iaf/restart235,55.62,Andrew Kiss,2020-07-25T05:31:21,8974122,5,[8890384],normal,49654.08,4.789166666666667,199298.38153846154,19.22245192307692,220.55944444444444,248771.50599675853,2.1375727666001025,4055.0400000000373,5184,4358,799,0.118,1829.272564,9767.08,1773.95,"[80, 75]",sectrobin,40,30,540,80,2,fed72f23838d3121919249ae6246be854a641569,2020-07-25 02:48:44 +1000,"manifests/restart.yaml, sync_data.sh","['update run summary', 'revert to timestep = 540s', '2020-07-21 13:47:44: Run 211']",540,2019-01-01T00:00:00,md,md,1522800,True,initial
Std dev,68.12672016176913,,,1.299038105676658,0.7668906242299117,,,10.621825205973904,,5.119501351644525,,,707643.9459681596,0.5383023897383761,,,4089.8190564149654,0.3944655725708878,16242.33225519835,1.5665829721449025,14.459210288622307,43032.933323559446,0.3899192789520056,188.32458099687312,0.0,0.0,0.0,0.011768272753813898,204.99555950959532,924.1118758000608,207.12451368012293,2.5,,0.0,0.0,39.88355195031547,0.0,0.0,,,,,39.88355195031547,,,,441461.14664826397,0.06495639710489785,
